sentence,wnli_sent1,wnli_sent2,label,wsc_num,fold_num
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because who had cut her off, because she stopped and apologized Beth didn't get angry with Sally","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ","The she is more likely to refer to Sally than Beth because who had cut her off, because she stopped and apologized Beth didn't get angry with Sally",1,215,1
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because Sally apologizing is why beth didn't get angry","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because Sally apologizing is why beth didn't get angry,1,215,0
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because Sally apologized after cutting Beth off","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because Sally apologized after cutting Beth off,1,215,2
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because SALLY TO REFER BETH","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because SALLY TO REFER BETH,0,215,4
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because  she is not the only one that has made the mistake.","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because  she is not the only one that has made the mistake.,0,215,3
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because  she and Beth had a baby.","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because  she and Beth had a baby.,0,215,0
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because She counted to ten","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because She counted to ten,0,215,0
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because Beth counted to ten because she had a reason to bey angry","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because Beth counted to ten because she had a reason to bey angry,0,215,2
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because she stopped and counted to ten because  Beth didn't get angry with Sally, who had cut her off","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ","The she is more likely to refer to Sally than Beth because she stopped and counted to ten because  Beth didn't get angry with Sally, who had cut her off",0,215,4
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because beth didn't get angry because she stopped and counted to ten","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because beth didn't get angry because she stopped and counted to ten,0,215,3
"Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. The she is more likely to refer to Sally than Beth because Beth is controlling her emotions in response to Sally.","Beth didn't get angry with Sally, who had cut her off, because she stopped and apologized. ",The she is more likely to refer to Sally than Beth because Beth is controlling her emotions in response to Sally.,0,215,1
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because Jim wants the drink from the barman,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because Jim wants the drink from the barman,1,216,0
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because Jim made the signal,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because Jim made the signal,1,216,3
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because JIM REFER TO THA BARMAN,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because JIM REFER TO THA BARMAN,0,216,1
"Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because  he is the original owner of the bar, but also likely refers to the barman, because Jim",Jim signaled the barman and gestured toward his empty glass ,"The his is more likely to refer to Jim than The barman because  he is the original owner of the bar, but also likely refers to the barman, because Jim",0,216,2
"Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because  of the 'his' ending on the end of his name, which is often used in a sarcastic",Jim signaled the barman and gestured toward his empty glass ,"The his is more likely to refer to Jim than The barman because  of the 'his' ending on the end of his name, which is often used in a sarcastic",0,216,2
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because  he was a very 'in' character.,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because  he was a very 'in' character.,0,216,1
"Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because  he was the one who set up the conversation.""Hello.",Jim signaled the barman and gestured toward his empty glass ,"The his is more likely to refer to Jim than The barman because  he was the one who set up the conversation.""Hello.",0,216,4
"Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because  he has a habit of calling people 'his', despite the fact that their surnames are not a",Jim signaled the barman and gestured toward his empty glass ,"The his is more likely to refer to Jim than The barman because  he has a habit of calling people 'his', despite the fact that their surnames are not a",0,216,4
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because jim gestured barman's bathroom key,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because jim gestured barman's bathroom key,0,216,0
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because Context: Jim signaled the barman and gestured toward his bathroom key.,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because Context: Jim signaled the barman and gestured toward his bathroom key.,0,216,1
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because The barman because he would have responsibility for the bathroom.,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because The barman because he would have responsibility for the bathroom.,0,216,3
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because Jim wanted the barman's bathroom key.  The pronoun refers to the barman,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because Jim wanted the barman's bathroom key.  The pronoun refers to the barman,0,216,0
Jim signaled the barman and gestured toward his empty glass The his is more likely to refer to Jim than The barman because toward his bathroom key Jim signaled the barman and gestured,Jim signaled the barman and gestured toward his empty glass ,The his is more likely to refer to Jim than The barman because toward his bathroom key Jim signaled the barman and gestured,0,216,2
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because Context: Jim signaled the barman and gestured toward his bathroom key.,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because Context: Jim signaled the barman and gestured toward his bathroom key.,1,217,1
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because The barman because he would have responsibility for the bathroom.,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because The barman because he would have responsibility for the bathroom.,1,217,2
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because toward his bathroom key Jim signaled the barman and gestured,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because toward his bathroom key Jim signaled the barman and gestured,1,217,0
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because  the man is the only one who enters the bathroom in the building.,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because  the man is the only one who enters the bathroom in the building.,0,217,4
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because  he was the one who ordered the food.,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because  he was the one who ordered the food.,0,217,1
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because his empty glass Jim signaled the barman and gestured toward,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because his empty glass Jim signaled the barman and gestured toward,0,217,2
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because Jim made the signal,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because Jim made the signal,0,217,0
Jim signaled the barman and gestured toward his bathroom key. The his is more likely to refer to The barman than Jim because JIM REFER TO THA BARMAN,Jim signaled the barman and gestured toward his bathroom key. ,The his is more likely to refer to The barman than Jim because JIM REFER TO THA BARMAN,0,217,3
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because He took the rear seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because He took the rear seat,1,218,4
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because if your dibs are slow you are more likely to take the unwanted back seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because if your dibs are slow you are more likely to take the unwanted back seat,1,218,2
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because bill claimed front but dan is took seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because bill claimed front but dan is took seat,1,218,0
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because not everything flows well.","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because not everything flows well.,0,218,0
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because because of his slow dibs bill claimed the front seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because because of his slow dibs bill claimed the front seat,1,218,1
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because  he always uses the ""his"" when referring to his son.","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ","The his is more likely to refer to Dan than Bill because  he always uses the ""his"" when referring to his son.",0,218,1
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because  his name is spelled the same as his first name, and he has been known to call his car","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ","The his is more likely to refer to Dan than Bill because  his name is spelled the same as his first name, and he has been known to call his car",0,218,2
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because the front because his ""Dibs!"" was quicker Dan took the rear seat while Bill claimed","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ","The his is more likely to refer to Dan than Bill because the front because his ""Dibs!"" was quicker Dan took the rear seat while Bill claimed",1,218,3
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because the front would go to the person who called dibs","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because the front would go to the person who called dibs,1,218,3
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. The his is more likely to refer to Dan than Bill because Bill was slower to occupy the choicest position","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was slow. ",The his is more likely to refer to Dan than Bill because Bill was slower to occupy the choicest position,1,218,4
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because the front because his ""Dibs!"" was quicker Dan took the rear seat while Bill claimed","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ","The his is more likely to refer to Bill than Dan because the front because his ""Dibs!"" was quicker Dan took the rear seat while Bill claimed",0,219,2
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because the front would go to the person who called dibs","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because the front would go to the person who called dibs,1,219,4
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because Bill was slower to occupy the choicest position","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because Bill was slower to occupy the choicest position,1,219,4
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because MORE LIKELY TO REFER BILL DAN","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because MORE LIKELY TO REFER BILL DAN,0,219,3
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because  he was originally supposed to have the 'Dibs!' position, however this was not completed.","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ","The his is more likely to refer to Bill than Dan because  he was originally supposed to have the 'Dibs!' position, however this was not completed.",1,219,2
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because  he was the first to take the wheel, and as such, Bill was the first driver to take","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ","The his is more likely to refer to Bill than Dan because  he was the first to take the wheel, and as such, Bill was the first driver to take",0,219,0
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because  he was the one who first brought up the idea of an ""his"" on the show, which","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ","The his is more likely to refer to Bill than Dan because  he was the one who first brought up the idea of an ""his"" on the show, which",0,219,1
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because  his bike is so new and has been on the market since 2005.","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because  his bike is so new and has been on the market since 2005.,0,219,3
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because if your dibs are slow you are more likely to take the unwanted back seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because if your dibs are slow you are more likely to take the unwanted back seat,1,219,0
"Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. The his is more likely to refer to Bill than Dan because bill claimed front but dan is took seat","Dan took the rear seat while Bill claimed the front because his ""Dibs!"" was quicker. ",The his is more likely to refer to Bill than Dan because bill claimed front but dan is took seat,1,219,1
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because Tom said check to Ralph because he was moving his own bishop and therefore want's Ralph to check","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because Tom said check to Ralph because he was moving his own bishop and therefore want's Ralph to check,1,220,0
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because Tom moved bishop, thus Tom = pronoun.","Tom said ""Check"" to Ralph as he moved his bishop. ","The his is more likely to refer to Tom than Ralph because Tom moved bishop, thus Tom = pronoun.",1,220,2
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because he move his bishop","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because he move his bishop,1,220,3
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because  he is a friend of Ralph.","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because  he is a friend of Ralph.,0,220,1
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because  Ralph's bishop is moved by a check.Tom moved a bishop.","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because  Ralph's bishop is moved by a check.Tom moved a bishop.,0,220,4
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because  Tom is the one to move the bishop.Tom said ""Check"" to Ralph.","Tom said ""Check"" to Ralph as he moved his bishop. ","The his is more likely to refer to Tom than Ralph because  Tom is the one to move the bishop.Tom said ""Check"" to Ralph.",0,220,2
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because Ralph referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because Ralph referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse,0,220,3
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because he lost his bishop","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because he lost his bishop,0,220,4
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because Ralph was told to check as he took his bishop","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because Ralph was told to check as he took his bishop,0,220,1
"Tom said ""Check"" to Ralph as he moved his bishop. The his is more likely to refer to Tom than Ralph because Bishop has been taken by Ralph.","Tom said ""Check"" to Ralph as he moved his bishop. ",The his is more likely to refer to Tom than Ralph because Bishop has been taken by Ralph.,0,220,0
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because Tom was taking the action to take the bishop and would be putting the King in check.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because Tom was taking the action to take the bishop and would be putting the King in check.,1,221,0
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because he lost his bishop","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because he lost his bishop,1,221,2
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because Ralph was told to check as he took his bishop","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because Ralph was told to check as he took his bishop,1,221,2
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because Bishop has been taken by Ralph.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because Bishop has been taken by Ralph.,1,221,3
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because  he is the player who is the only one that is not a bishop on his turn.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because  he is the player who is the only one that is not a bishop on his turn.,0,221,4
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because  that's the only way we can understand it in the game.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because  that's the only way we can understand it in the game.,0,221,3
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because  he is the only one who knows about the incident.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because  he is the only one who knows about the incident.,0,221,1
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because  he is the only other person in the room and only has one hand.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because  he is the only other person in the room and only has one hand.,0,221,2
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because  he was the only one who actually spoke with the Master.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because  he was the only one who actually spoke with the Master.,0,221,1
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because He moved the bishop","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because He moved the bishop,0,221,1
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because Tom said check to Ralph because he was moving his own bishop and therefore want's Ralph to check","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because Tom said check to Ralph because he was moving his own bishop and therefore want's Ralph to check,0,221,4
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because he move his bishop","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because he move his bishop,0,221,0
"Tom said ""Check"" to Ralph as he took his bishop. The his is more likely to refer to Ralph than Tom because The pronoun probably refers to Raph who lost the game after changing the bishop.","Tom said ""Check"" to Ralph as he took his bishop. ",The his is more likely to refer to Ralph than Tom because The pronoun probably refers to Raph who lost the game after changing the bishop.,1,221,0
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because Andrea is in the sky. She passed over Susan, so she's the only one who could see.","As Andrea in the crop duster passed over Susan, she could see the landing strip. ","The she is more likely to refer to Andrea than Susan because Andrea is in the sky. She passed over Susan, so she's the only one who could see.",1,222,1
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because Susan is on the ground, so she wouldnt see the landing strip","As Andrea in the crop duster passed over Susan, she could see the landing strip. ","The she is more likely to refer to Andrea than Susan because Susan is on the ground, so she wouldnt see the landing strip",1,222,4
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because Andrea is in the plane which is higher and searching for the landing strip","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because Andrea is in the plane which is higher and searching for the landing strip,1,222,0
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because strip is more likely to duster","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because strip is more likely to duster,1,222,4
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because  the character was created by writer David Goyer.","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because  the character was created by writer David Goyer.,0,222,2
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because  of the position of the landing strip, and the 'her' could be Susan.","As Andrea in the crop duster passed over Susan, she could see the landing strip. ","The she is more likely to refer to Andrea than Susan because  of the position of the landing strip, and the 'her' could be Susan.",1,222,0
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because  Andrea was the one with the 'sheer luck''She is the one with the","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because  Andrea was the one with the 'sheer luck''She is the one with the,0,222,2
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because  she is the only one of the three to not have an official name.","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because  she is the only one of the three to not have an official name.,1,222,3
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because Andrea could see the landing gear Susan the crop duster passed","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because Andrea could see the landing gear Susan the crop duster passed,0,222,0
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because It is impossible to see the landing gear inside the plane.","As Andrea in the crop duster passed over Susan, she could see the landing strip. ",The she is more likely to refer to Andrea than Susan because It is impossible to see the landing gear inside the plane.,0,222,3
"As Andrea in the crop duster passed over Susan, she could see the landing strip. The she is more likely to refer to Andrea than Susan because As Andrea in the crop duster passed over Susan, she couldAs Andrea in the crop duster passed over Susan, she could see the landing gear see the landing gear","As Andrea in the crop duster passed over Susan, she could see the landing strip. ","The she is more likely to refer to Andrea than Susan because As Andrea in the crop duster passed over Susan, she couldAs Andrea in the crop duster passed over Susan, she could see the landing gear see the landing gear",0,222,1
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because Andrea, being in the plane, can't see the landing gear from her position.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because Andrea, being in the plane, can't see the landing gear from her position.",1,223,3
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because Because Susan could look up and see the landing gear, Andrea couldn't see it","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because Because Susan could look up and see the landing gear, Andrea couldn't see it",1,223,0
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because It is impossible to see the landing gear inside the plane.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ",The she is more likely to refer to Susan than Andrea because It is impossible to see the landing gear inside the plane.,1,223,1
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because As Andrea in the crop duster passed over Susan, she couldAs Andrea in the crop duster passed over Susan, she could see the landing gear see the landing gear","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because As Andrea in the crop duster passed over Susan, she couldAs Andrea in the crop duster passed over Susan, she could see the landing gear see the landing gear",1,223,1
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because  of the way the ""she"" is situated – the landing gear.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because  of the way the ""she"" is situated – the landing gear.",0,223,0
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because  in the game, it isn't mentioned whether she is a man or woman.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because  in the game, it isn't mentioned whether she is a man or woman.",0,223,4
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because  she was the one who told Andrea there was a landing gear on the aircraft.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ",The she is more likely to refer to Susan than Andrea because  she was the one who told Andrea there was a landing gear on the aircraft.,0,223,2
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because Andrea is in the sky. She passed over Susan, so she's the only one who could see.","As Andrea in the crop duster passed over Susan, she could see the landing gear. ","The she is more likely to refer to Susan than Andrea because Andrea is in the sky. She passed over Susan, so she's the only one who could see.",0,223,3
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because strip is more likely to duster","As Andrea in the crop duster passed over Susan, she could see the landing gear. ",The she is more likely to refer to Susan than Andrea because strip is more likely to duster,0,223,4
"As Andrea in the crop duster passed over Susan, she could see the landing gear. The she is more likely to refer to Susan than Andrea because andrea passed over susan at that time she saw susan's landing strip","As Andrea in the crop duster passed over Susan, she could see the landing gear. ",The she is more likely to refer to Susan than Andrea because andrea passed over susan at that time she saw susan's landing strip,0,223,2
Tom gave Ralph a lift to school so he wouldn't have to drive alone. The he is more likely to refer to Tom than Ralph because Tom was driving and would have been alone without Ralph,Tom gave Ralph a lift to school so he wouldn't have to drive alone. ,The he is more likely to refer to Tom than Ralph because Tom was driving and would have been alone without Ralph,1,224,0
Tom gave Ralph a lift to school so he wouldn't have to drive alone. The he is more likely to refer to Tom than Ralph because Tom is referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse,Tom gave Ralph a lift to school so he wouldn't have to drive alone. ,The he is more likely to refer to Tom than Ralph because Tom is referred to as the pronoun here a word that can function by itself as a noun phrase and that refers either to the participants in the discourse,0,224,2
Tom gave Ralph a lift to school so he wouldn't have to drive alone. The he is more likely to refer to Tom than Ralph because tom was the one driving alone before he picked ralph,Tom gave Ralph a lift to school so he wouldn't have to drive alone. ,The he is more likely to refer to Tom than Ralph because tom was the one driving alone before he picked ralph,1,224,0
